Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
Cambridgeshire County Council,19-Oct-15,18996217-12163321,-209177.78,Cambridgeshire And Peterborough Nhs Foundation Trust,Trust (Other),E&P,Parenting - High Demand Families,Staff Recharges
Cambridgeshire County Council,05-Oct-15,19364694-12099216,-29876.87,Civica Uk Ltd,Trade Supplier,LGSS,3rd Party Contracts,Computer hardware - maintenance
Cambridgeshire County Council,19-Oct-15,19374239-12163584,-12315.5,Cambridgeshire Learning And Community Partnerships,Trade Supplier,S&C,BSF LEP,Capital WIP - land and buildings  -  Construction cost
Cambridgeshire County Council,30-Oct-15,19424346-12219419,-9566.2,Bright Futures Care Ltd,Care Establishment,S&C,Placements - Social Care,Agency Placements - Out County
Cambridgeshire County Council,05-Oct-15,19364693-12099215,-8797.08,Civica Uk Ltd,Trade Supplier,LGSS,3rd Party Contracts,Computer hardware - maintenance
Cambridgeshire County Council,15-Oct-15,19389234-12156343,-6714.06,Askews And Holts Library Services Ltd,Trade Supplier,Corporate Services,Libraries - Young Offenders Unit Littlehey,Library Book Fund
Cambridgeshire County Council,08-Oct-15,19370834-12106300,-2852.58,The Edmund Trust,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Supported Living
Cambridgeshire County Council,16-Oct-15,19306489-12160352,-2812.54,Guidant Group,Trade Supplier,PH,Public Health,Pay - Agency Staff
Cambridgeshire County Council,12-Oct-15,19370831-12122586,-2700,Skills For Care Ltd,Trade Supplier,LRNG,"Workforce Development Team	",Staff Training & Development
Cambridgeshire County Council,01-Oct-15,19295000-12087134,-2312.36,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Residential Independent Sector
Cambridgeshire County Council,01-Oct-15,19295001-12087135,-2312.36,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Residential Independent Sector
Cambridgeshire County Council,01-Oct-15,19295002-12087136,-2312.36,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Residential Independent Sector
Cambridgeshire County Council,01-Oct-15,19295003-12087137,-2312.36,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Residential Independent Sector
Cambridgeshire County Council,01-Oct-15,19295004-12087138,-2312.36,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Residential Independent Sector
Cambridgeshire County Council,01-Oct-15,19295005-12087139,-2312.36,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Residential Independent Sector
Cambridgeshire County Council,01-Oct-15,19295006-12087140,-2312.36,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Residential Independent Sector
Cambridgeshire County Council,01-Oct-15,19295007-12087141,-2312.36,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Residential Independent Sector
Cambridgeshire County Council,01-Oct-15,19295009-12087143,-2312.36,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Residential Independent Sector
Cambridgeshire County Council,01-Oct-15,19295010-12087144,-2312.36,Orchard Manor (Scope),Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Residential Independent Sector
Cambridgeshire County Council,09-Oct-15,19382886-12113744,-2250,Redacted Personal Data,Individual,3 - Commissioning - Disabilities & Carers,Interim Carers Review Team,Direct Payments - Social Services
Cambridgeshire County Council,12-Oct-15,19387576-12122606,-2242.1,Mencap,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,SDS - Care and support Services
Cambridgeshire County Council,12-Oct-15,19161642-12122441,-2220,South Cambridgeshire District Council,Other Public Bodies,PH,Public Health,Other Hired Contract Services
Cambridgeshire County Council,01-Oct-15,19354393-12085801,-2191.87,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
Cambridgeshire County Council,01-Oct-15,19354396-12085804,-2191.87,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
Cambridgeshire County Council,01-Oct-15,19354402-12085810,-2191.87,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
Cambridgeshire County Council,01-Oct-15,19354403-12085811,-2191.87,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
Cambridgeshire County Council,01-Oct-15,19354404-12085812,-2191.87,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
Cambridgeshire County Council,01-Oct-15,19354409-12085817,-2191.87,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
Cambridgeshire County Council,01-Oct-15,19354410-12085818,-2191.87,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
Cambridgeshire County Council,01-Oct-15,19354413-12085821,-2191.87,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
Cambridgeshire County Council,01-Oct-15,19354414-12085822,-2191.87,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
Cambridgeshire County Council,01-Oct-15,19354415-12085823,-2191.87,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
Cambridgeshire County Council,01-Oct-15,19354416-12085824,-2191.87,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
Cambridgeshire County Council,01-Oct-15,19354417-12085825,-2191.87,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
Cambridgeshire County Council,01-Oct-15,19354418-12085778,-2191.87,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
Cambridgeshire County Council,01-Oct-15,19354419-12085779,-2191.87,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
Cambridgeshire County Council,01-Oct-15,19354420-12085780,-2191.87,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
Cambridgeshire County Council,01-Oct-15,19354423-12085783,-2191.87,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
Cambridgeshire County Council,01-Oct-15,19354425-12085785,-2191.87,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
Cambridgeshire County Council,01-Oct-15,19354426-12085786,-2191.87,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
Cambridgeshire County Council,01-Oct-15,19354427-12085787,-2191.87,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
Cambridgeshire County Council,01-Oct-15,19354429-12085789,-2191.87,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
Cambridgeshire County Council,01-Oct-15,19354430-12085790,-2191.87,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
Cambridgeshire County Council,01-Oct-15,19354432-12085792,-2191.87,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
Cambridgeshire County Council,01-Oct-15,19354433-12085793,-2191.87,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
Cambridgeshire County Council,01-Oct-15,19354438-12085798,-2191.87,Affinity Trust,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
Cambridgeshire County Council,05-Oct-15,19223878-12099517,-2172.12,Midfield Lodge Care Centre,Care Establishment,4 - Commissioning - Mental Health & Supporting People,OP Winter Pressure,Residential Independent Sector
Cambridgeshire County Council,23-Oct-15,19344805-12191508,-2158.2,Guidant Group,Trade Supplier,2 - Commissioning - Older people Pool,Wisbech Older People Integration Team,Pay - Agency Staff
Cambridgeshire County Council,28-Oct-15,19393102-12206757,-2085.6,Carter Cabin Hire Limited,Company,Corporate Services,Libraries - Sawston,Property & Procurement charges
Cambridgeshire County Council,15-Oct-15,19403853-12155847,-1963.35,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,SDS - Care and support Services
Cambridgeshire County Council,15-Oct-15,19403862-12155854,-1963.35,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,SDS - Care and support Services
Cambridgeshire County Council,15-Oct-15,19403867-12155855,-1963.35,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,SDS - Care and support Services
Cambridgeshire County Council,15-Oct-15,19403868-12155856,-1963.35,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,SDS - Care and support Services
Cambridgeshire County Council,15-Oct-15,19403869-12155857,-1963.35,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,SDS - Care and support Services
Cambridgeshire County Council,15-Oct-15,19403874-12155860,-1963.35,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,SDS - Care and support Services
Cambridgeshire County Council,15-Oct-15,19403889-12155866,-1963.35,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,SDS - Care and support Services
Cambridgeshire County Council,15-Oct-15,19403890-12155867,-1963.35,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,SDS - Care and support Services
Cambridgeshire County Council,15-Oct-15,19403891-12155868,-1963.35,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,SDS - Care and support Services
Cambridgeshire County Council,15-Oct-15,19403895-12155869,-1963.35,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,SDS - Care and support Services
Cambridgeshire County Council,15-Oct-15,19403904-12155873,-1963.35,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,SDS - Care and support Services
Cambridgeshire County Council,15-Oct-15,19403905-12155874,-1963.35,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,SDS - Care and support Services
Cambridgeshire County Council,15-Oct-15,19403906-12155875,-1963.35,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,SDS - Care and support Services
Cambridgeshire County Council,15-Oct-15,19403914-12155876,-1963.35,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,SDS - Care and support Services
Cambridgeshire County Council,15-Oct-15,19403915-12155877,-1963.35,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,SDS - Care and support Services
Cambridgeshire County Council,15-Oct-15,19403916-12155878,-1963.35,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,SDS - Care and support Services
Cambridgeshire County Council,15-Oct-15,19403919-12155879,-1963.35,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,SDS - Care and support Services
Cambridgeshire County Council,15-Oct-15,19411641-12155735,-1963.35,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,SDS - Care and support Services
Cambridgeshire County Council,15-Oct-15,19411647-12155738,-1963.35,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,SDS - Care and support Services
Cambridgeshire County Council,15-Oct-15,19411655-12155742,-1963.35,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,SDS - Care and support Services
Cambridgeshire County Council,15-Oct-15,19411664-12155747,-1963.35,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,SDS - Care and support Services
Cambridgeshire County Council,15-Oct-15,19411668-12155750,-1963.35,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,SDS - Care and support Services
Cambridgeshire County Council,15-Oct-15,19411669-12155751,-1963.35,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,SDS - Care and support Services
Cambridgeshire County Council,05-Oct-15,19351244-12099516,-1716.22,Midfield Lodge Care Centre,Care Establishment,4 - Commissioning - Mental Health & Supporting People,OP Winter Pressure,Residential Independent Sector
Cambridgeshire County Council,05-Oct-15,19223884-12099519,-1706.67,Midfield Lodge Care Centre,Care Establishment,4 - Commissioning - Mental Health & Supporting People,OP Winter Pressure,Residential Independent Sector
Cambridgeshire County Council,05-Oct-15,19223885-12099520,-1706.67,Midfield Lodge Care Centre,Care Establishment,4 - Commissioning - Mental Health & Supporting People,OP Winter Pressure,Residential Independent Sector
Cambridgeshire County Council,15-Oct-15,19411653-12155740,-1681.19,Westminster Homecare Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,SDS - Care and support Services
Cambridgeshire County Council,23-Oct-15,19435286-12191735,-1673.14,Thera East Anglia,Trust (Other),2 - Operations - Learning Disability,LDP City Team,Supported Living
